Time,Media_Channel,Geo,Media_Value,Cost,Extra_Feature_0,Extra_Feature_1,Target
28,2,2,18.774675,319.34937,4.5187163,4.5187163,70.44098
28,2,3,18.774675,319.34937,4.5187163,4.5187163,70.44098
28,2,4,18.774675,319.34937,4.5187163,4.5187163,70.44098
29,0,0,20.854406,320.16287,5.6812572,5.6812572,65.55734
29,0,1,20.854406,320.16287,5.6812572,5.6812572,65.55734
29,0,2,20.854406,320.16287,5.6812572,5.6812572,65.55734
29,0,3,20.854406,320.16287,5.6812572,5.6812572,65.313324
29,0,4,20.854406,320.16287,5.6812572,5.6812572,65.313324
29,1,0,21.062887,315.1931,5.6812572,5.6812572,65.313324
29,1,1,21.062887,315.1931,5.6812572,4.977457,63.812653
29,1,2,21.062887,315.1931,5.6812572,4.977457,63.812653
29,1,3,21.062887,315.1931,5.6812572,4.977457,63.812653
29,1,4,21.062887,315.1931,4.977457,4.977457,64.31828
29,2,0,19.790653,319.34937,4.977457,4.977457,64.31828
29,2,1,19.790653,319.34937,4.977457,4.977457,64.31828
29,2,2,19.790653,319.34937,4.977457,4.977457,64.00695
29,2,3,19.790653,319.34937,4.977457,4.977457,64.00695
29,2,4,19.790653,319.34937,4.977457,4.977457,64.00695
30,0,0,19.26885,320.16287,5.5964017,5.5964017,64.0929
30,0,1,19.26885,320.16287,5.5964017,5.5964017,64.0929
30,0,2,19.26885,320.16287,5.5964017,5.5964017,64.0929
30,0,3,19.26885,320.16287,5.5964017,5.5964017,64.162796
30,0,4,19.26885,320.16287,5.5964017,5.5964017,64.162796
30,1,0,19.646769,315.1931,5.5964017,5.5964017,64.162796
30,1,1,19.646769,315.1931,5.5964017,7.1955824,63.520573
30,1,2,19.646769,315.1931,5.5964017,7.1955824,63.520573
30,1,3,19.646769,315.1931,5.5964017,7.1955824,63.520573
30,1,4,19.646769,315.1931,7.1955824,7.1955824,63.77277
30,2,0,20.166441,319.34937,7.1955824,7.1955824,63.77277
30,2,1,20.166441,319.34937,7.1955824,7.1955824,63.77277
30,2,2,20.166441,319.34937,7.1955824,7.1955824,63.360996
30,2,3,20.166441,319.34937,7.1955824,7.1955824,63.360996
30,2,4,20.166441,319.34937,7.1955824,7.1955824,63.360996
31,0,0,21.189415,320.16287,5.8563647,5.8563647,61.33757
31,0,1,21.189415,320.16287,5.8563647,5.8563647,61.33757
31,0,2,21.189415,320.16287,5.8563647,5.8563647,61.33757
31,0,3,21.189415,320.16287,5.8563647,5.8563647,62.262016
31,0,4,21.189415,320.16287,5.8563647,5.8563647,62.262016
31,1,0,18.256035,315.1931,5.8563647,5.8563647,62.262016
31,1,1,18.256035,315.1931,5.8563647,5.021121,62.142166
31,1,2,18.256035,315.1931,5.8563647,5.021121,62.142166
31,1,3,18.256035,315.1931,5.8563647,5.021121,62.142166
31,1,4,18.256035,315.1931,5.021121,5.021121,61.551796
31,2,0,19.162157,319.34937,5.021121,5.021121,61.551796
31,2,1,19.162157,319.34937,5.021121,5.021121,61.551796
31,2,2,19.162157,319.34937,5.021121,5.021121,62.71144
31,2,3,19.162157,319.34937,5.021121,5.021121,62.71144
31,2,4,19.162157,319.34937,5.021121,5.021121,62.71144
32,0,0,17.325813,320.16287,5.4524856,5.4524856,62.300957
32,0,1,17.325813,320.16287,5.4524856,5.4524856,62.300957
32,0,2,17.325813,320.16287,5.4524856,5.4524856,62.300957
32,0,3,17.325813,320.16287,5.4524856,5.4524856,62.99674
32,0,4,17.325813,320.16287,5.4524856,5.4524856,62.99674
32,1,0,19.75094,315.1931,5.4524856,5.4524856,62.99674
32,1,1,19.75094,315.1931,5.4524856,5.0878143,62.437153
32,1,2,19.75094,315.1931,5.4524856,5.0878143,62.437153
32,1,3,19.75094,315.1931,5.4524856,5.0878143,62.437153
32,1,4,19.75094,315.1931,5.0878143,5.0878143,62.47393
32,2,0,19.853212,319.34937,5.0878143,5.0878143,62.47393
32,2,1,19.853212,319.34937,5.0878143,5.0878143,62.47393
32,2,2,19.853212,319.34937,5.0878143,5.0878143,62.493443
32,2,3,19.853212,319.34937,5.0878143,5.0878143,62.493443
32,2,4,19.853212,319.34937,5.0878143,5.0878143,62.493443
33,0,0,20.368017,320.16287,6.3686657,6.3686657,59.70564
33,0,1,20.368017,320.16287,6.3686657,6.3686657,59.70564
33,0,2,20.368017,320.16287,6.3686657,6.3686657,59.70564
33,0,3,20.368017,320.16287,6.3686657,6.3686657,59.498665
33,0,4,20.368017,320.16287,6.3686657,6.3686657,59.498665
33,1,0,19.332056,315.1931,6.3686657,6.3686657,59.498665
33,1,1,19.332056,315.1931,6.3686657,4.881976,59.94477
33,1,2,19.332056,315.1931,6.3686657,4.881976,59.94477
33,1,3,19.332056,315.1931,6.3686657,4.881976,59.94477
33,1,4,19.332056,315.1931,4.881976,4.881976,59.77063
33,2,0,20.717249,319.34937,4.881976,4.881976,59.77063
33,2,1,20.717249,319.34937,4.881976,4.881976,59.77063
33,2,2,20.717249,319.34937,4.881976,4.881976,59.679863
33,2,3,20.717249,319.34937,4.881976,4.881976,59.679863
33,2,4,20.717249,319.34937,4.881976,4.881976,59.679863
34,0,0,19.41461,320.16287,5.644858,5.644858,62.42359
34,0,1,19.41461,320.16287,5.644858,5.644858,62.42359
34,0,2,19.41461,320.16287,5.644858,5.644858,62.42359
34,0,3,19.41461,320.16287,5.644858,5.644858,61.82089
34,0,4,19.41461,320.16287,5.644858,5.644858,61.82089
34,1,0,19.519802,315.1931,5.644858,5.644858,61.82089
34,1,1,19.519802,315.1931,5.644858,5.939523,62.523197
34,1,2,19.519802,315.1931,5.644858,5.939523,62.523197
34,1,3,19.519802,315.1931,5.644858,5.939523,62.523197
34,1,4,19.519802,315.1931,5.939523,5.939523,62.63536
34,2,0,20.221172,319.34937,5.939523,5.939523,62.63536
34,2,1,20.221172,319.34937,5.939523,5.939523,62.63536
34,2,2,20.221172,319.34937,5.939523,5.939523,61.872177
34,2,3,20.221172,319.34937,5.939523,5.939523,61.872177
34,2,4,20.221172,319.34937,5.939523,5.939523,61.872177
35,0,0,15.663832,320.16287,4.7122707,4.7122707,62.414024
35,0,1,15.663832,320.16287,4.7122707,4.7122707,62.414024
35,0,2,15.663832,320.16287,4.7122707,4.7122707,62.414024
35,0,3,15.663832,320.16287,4.7122707,4.7122707,62.782616
35,0,4,15.663832,320.16287,4.7122707,4.7122707,62.782616
35,1,0,18.573511,315.1931,4.7122707,4.7122707,62.782616
35,1,1,18.573511,315.1931,4.7122707,6.8111124,61.76796
35,1,2,18.573511,315.1931,4.7122707,6.8111124,61.76796
35,1,3,18.573511,315.1931,4.7122707,6.8111124,61.76796
35,1,4,18.573511,315.1931,6.8111124,6.8111124,63.536953
35,2,0,21.088358,319.34937,6.8111124,6.8111124,63.536953
35,2,1,21.088358,319.34937,6.8111124,6.8111124,63.536953
35,2,2,21.088358,319.34937,6.8111124,6.8111124,62.8619
35,2,3,21.088358,319.34937,6.8111124,6.8111124,62.8619
35,2,4,21.088358,319.34937,6.8111124,6.8111124,62.8619
36,0,0,20.003407,320.16287,3.8505144,3.8505144,64.44712
36,0,1,20.003407,320.16287,3.8505144,3.8505144,64.44712
36,0,2,20.003407,320.16287,3.8505144,3.8505144,64.44712
36,0,3,20.003407,320.16287,3.8505144,3.8505144,63.809467
36,0,4,20.003407,320.16287,3.8505144,3.8505144,63.809467
36,1,0,19.331623,315.1931,3.8505144,3.8505144,63.809467
36,1,1,19.331623,315.1931,3.8505144,7.0078516,62.664886
36,1,2,19.331623,315.1931,3.8505144,7.0078516,62.664886
36,1,3,19.331623,315.1931,3.8505144,7.0078516,62.664886
36,1,4,19.331623,315.1931,7.0078516,7.0078516,62.566082
36,2,0,20.301472,319.34937,7.0078516,7.0078516,62.566082
36,2,1,20.301472,319.34937,7.0078516,7.0078516,62.566082
36,2,2,20.301472,319.34937,7.0078516,7.0078516,62.034042
36,2,3,20.301472,319.34937,7.0078516,7.0078516,62.034042
36,2,4,20.301472,319.34937,7.0078516,7.0078516,62.034042
37,0,0,20.675047,320.16287,4.4284687,4.4284687,64.68851
37,0,1,20.675047,320.16287,4.4284687,4.4284687,64.68851
37,0,2,20.675047,320.16287,4.4284687,4.4284687,64.68851
37,0,3,20.675047,320.16287,4.4284687,4.4284687,64.60712
37,0,4,20.675047,320.16287,4.4284687,4.4284687,64.60712
37,1,0,20.474056,315.1931,4.4284687,4.4284687,64.60712
37,1,1,20.474056,315.1931,4.4284687,4.322665,64.92814
37,1,2,20.474056,315.1931,4.4284687,4.322665,64.92814
37,1,3,20.474056,315.1931,4.4284687,4.322665,64.92814
37,1,4,20.474056,315.1931,4.322665,4.322665,64.73728
37,2,0,18.612902,319.34937,4.322665,4.322665,64.73728
37,2,1,18.612902,319.34937,4.322665,4.322665,64.73728
37,2,2,18.612902,319.34937,4.322665,4.322665,64.75229
37,2,3,18.612902,319.34937,4.322665,4.322665,64.75229
37,2,4,18.612902,319.34937,4.322665,4.322665,64.75229
38,0,0,18.613802,320.16287,4.891894,4.891894,64.89464
38,0,1,18.613802,320.16287,4.891894,4.891894,64.89464
38,0,2,18.613802,320.16287,4.891894,4.891894,64.89464
38,0,3,18.613802,320.16287,4.891894,4.891894,65.153625
38,0,4,18.613802,320.16287,4.891894,4.891894,65.153625
38,1,0,19.676943,315.1931,4.891894,4.891894,65.153625
38,1,1,19.676943,315.1931,4.891894,2.9644332,67.23296
38,1,2,19.676943,315.1931,4.891894,2.9644332,67.23296
38,1,3,19.676943,315.1931,4.891894,2.9644332,67.23296
38,1,4,19.676943,315.1931,2.9644332,2.9644332,65.93686
38,2,0,17.591455,319.34937,2.9644332,2.9644332,65.93686
38,2,1,17.591455,319.34937,2.9644332,2.9644332,65.93686
38,2,2,17.591455,319.34937,2.9644332,2.9644332,65.50277
38,2,3,17.591455,319.34937,2.9644332,2.9644332,65.50277
38,2,4,17.591455,319.34937,2.9644332,2.9644332,65.50277
39,0,0,22.072556,320.16287,5.200012,5.200012,59.496162
39,0,1,22.072556,320.16287,5.200012,5.200012,59.496162
39,0,2,22.072556,320.16287,5.200012,5.200012,59.496162
39,0,3,22.072556,320.16287,5.200012,5.200012,60.198734
39,0,4,22.072556,320.16287,5.200012,5.200012,60.198734
39,1,0,18.68547,315.1931,5.200012,5.200012,60.198734
39,1,1,18.68547,315.1931,5.200012,5.421951,59.712982
39,1,2,18.68547,315.1931,5.200012,5.421951,59.712982
39,1,3,18.68547,315.1931,5.200012,5.421951,59.712982
39,1,4,18.68547,315.1931,5.421951,5.421951,59.750286
39,2,0,18.482693,319.34937,5.421951,5.421951,59.750286
39,2,1,18.482693,319.34937,5.421951,5.421951,59.750286
39,2,2,18.482693,319.34937,5.421951,5.421951,59.34604
39,2,3,18.482693,319.34937,5.421951,5.421951,59.34604
39,2,4,18.482693,319.34937,5.421951,5.421951,59.34604
40,0,0,20.006102,320.16287,6.4430065,6.4430065,56.773525
40,0,1,20.006102,320.16287,6.4430065,6.4430065,56.773525
40,0,2,20.006102,320.16287,6.4430065,6.4430065,56.773525
40,0,3,20.006102,320.16287,6.4430065,6.4430065,58.12029
40,0,4,20.006102,320.16287,6.4430065,6.4430065,58.12029
40,1,0,20.943222,315.1931,6.4430065,6.4430065,58.12029
40,1,1,20.943222,315.1931,6.4430065,3.8805063,57.522034
40,1,2,20.943222,315.1931,6.4430065,3.8805063,57.522034
40,1,3,20.943222,315.1931,6.4430065,3.8805063,57.522034
40,1,4,20.943222,315.1931,3.8805063,3.8805063,57.360214
40,2,0,19.886503,319.34937,3.8805063,3.8805063,57.360214
40,2,1,19.886503,319.34937,3.8805063,3.8805063,57.360214
40,2,2,19.886503,319.34937,3.8805063,3.8805063,57.913574
40,2,3,19.886503,319.34937,3.8805063,3.8805063,57.913574
40,2,4,19.886503,319.34937,3.8805063,3.8805063,57.913574
41,0,0,19.353043,320.16287,4.0866194,4.0866194,68.139175
41,0,1,19.353043,320.16287,4.0866194,4.0866194,68.139175
41,0,2,19.353043,320.16287,4.0866194,4.0866194,68.139175
41,0,3,19.353043,320.16287,4.0866194,4.0866194,68.680626
41,0,4,19.353043,320.16287,4.0866194,4.0866194,68.680626
41,1,0,22.384878,315.1931,4.0866194,4.0866194,68.680626
41,1,1,22.384878,315.1931,4.0866194,4.6576004,67.82665
41,1,2,22.384878,315.1931,4.0866194,4.6576004,67.82665
41,1,3,22.384878,315.1931,4.0866194,4.6576004,67.82665
41,1,4,22.384878,315.1931,4.6576004,4.6576004,67.778305
41,2,0,19.350187,319.34937,4.6576004,4.6576004,67.778305
41,2,1,19.350187,319.34937,4.6576004,4.6576004,67.778305
41,2,2,19.350187,319.34937,4.6576004,4.6576004,68.68105
41,2,3,19.350187,319.34937,4.6576004,4.6576004,68.68105
41,2,4,19.350187,319.34937,4.6576004,4.6576004,68.68105
42,0,0,18.979176,320.16287,5.084232,5.084232,65.66107
42,0,1,18.979176,320.16287,5.084232,5.084232,65.66107
42,0,2,18.979176,320.16287,5.084232,5.084232,65.66107
42,0,3,18.979176,320.16287,5.084232,5.084232,66.68272
42,0,4,18.979176,320.16287,5.084232,5.084232,66.68272
42,1,0,17.8608,315.1931,5.084232,5.084232,66.68272
42,1,1,17.8608,315.1931,5.084232,4.171438,66.23936
42,1,2,17.8608,315.1931,5.084232,4.171438,66.23936
42,1,3,17.8608,315.1931,5.084232,4.171438,66.23936
42,1,4,17.8608,315.1931,4.171438,4.171438,67.11797
42,2,0,21.162933,319.34937,4.171438,4.171438,67.11797
42,2,1,21.162933,319.34937,4.171438,4.171438,67.11797
42,2,2,21.162933,319.34937,4.171438,4.171438,66.84138
42,2,3,21.162933,319.34937,4.171438,4.171438,66.84138
42,2,4,21.162933,319.34937,4.171438,4.171438,66.84138
43,0,0,19.709526,320.16287,4.7529597,4.7529597,68.59627
43,0,1,19.709526,320.16287,4.7529597,4.7529597,68.59627
43,0,2,19.709526,320.16287,4.7529597,4.7529597,68.59627
43,0,3,19.709526,320.16287,4.7529597,4.7529597,68.19094
43,0,4,19.709526,320.16287,4.7529597,4.7529597,68.19094
43,1,0,21.233183,315.1931,4.7529597,4.7529597,68.19094
43,1,1,21.233183,315.1931,4.7529597,3.9651456,67.181725
43,1,2,21.233183,315.1931,4.7529597,3.9651456,67.181725
43,1,3,21.233183,315.1931,4.7529597,3.9651456,67.181725
43,1,4,21.233183,315.1931,3.9651456,3.9651456,68.105415
43,2,0,20.243301,319.34937,3.9651456,3.9651456,68.105415
43,2,1,20.243301,319.34937,3.9651456,3.9651456,68.105415
43,2,2,20.243301,319.34937,3.9651456,3.9651456,68.23191
43,2,3,20.243301,319.34937,3.9651456,3.9651456,68.23191
43,2,4,20.243301,319.34937,3.9651456,3.9651456,68.23191
44,0,0,20.37033,320.16287,5.17842,5.17842,65.12097
44,0,1,20.37033,320.16287,5.17842,5.17842,65.12097
44,0,2,20.37033,320.16287,5.17842,5.17842,65.12097
44,0,3,20.37033,320.16287,5.17842,5.17842,64.75436
44,0,4,20.37033,320.16287,5.17842,5.17842,64.75436
44,1,0,20.094921,315.1931,5.17842,5.17842,64.75436
44,1,1,20.094921,315.1931,5.17842,6.419726,64.72937
44,1,2,20.094921,315.1931,5.17842,6.419726,64.72937
44,1,3,20.094921,315.1931,5.17842,6.419726,64.72937
44,1,4,20.094921,315.1931,6.419726,6.419726,63.74248
44,2,0,20.720587,319.34937,6.419726,6.419726,63.74248
44,2,1,20.720587,319.34937,6.419726,6.419726,63.74248
44,2,2,20.720587,319.34937,6.419726,6.419726,64.52672
44,2,3,20.720587,319.34937,6.419726,6.419726,64.52672
44,2,4,20.720587,319.34937,6.419726,6.419726,64.52672
45,0,0,21.875553,320.16287,4.267136,4.267136,67.58888
45,0,1,21.875553,320.16287,4.267136,4.267136,67.58888
45,0,2,21.875553,320.16287,4.267136,4.267136,67.58888
45,0,3,21.875553,320.16287,4.267136,4.267136,66.69626
45,0,4,21.875553,320.16287,4.267136,4.267136,66.69626
45,1,0,20.159399,315.1931,4.267136,4.267136,66.69626
45,1,1,20.159399,315.1931,4.267136,6.1842394,67.93196
45,1,2,20.159399,315.1931,4.267136,6.1842394,67.93196
45,1,3,20.159399,315.1931,4.267136,6.1842394,67.93196
45,1,4,20.159399,315.1931,6.1842394,6.1842394,66.99238
45,2,0,20.407402,319.34937,6.1842394,6.1842394,66.99238
45,2,1,20.407402,319.34937,6.1842394,6.1842394,66.99238
45,2,2,20.407402,319.34937,6.1842394,6.1842394,67.40046
45,2,3,20.407402,319.34937,6.1842394,6.1842394,67.40046
45,2,4,20.407402,319.34937,6.1842394,6.1842394,67.40046
46,0,0,19.54404,320.16287,5.064661,5.064661,65.643814
46,0,1,19.54404,320.16287,5.064661,5.064661,65.643814
46,0,2,19.54404,320.16287,5.064661,5.064661,65.643814
46,0,3,19.54404,320.16287,5.064661,5.064661,67.15721
46,0,4,19.54404,320.16287,5.064661,5.064661,67.15721
46,1,0,21.832838,315.1931,5.064661,5.064661,67.15721
46,1,1,21.832838,315.1931,5.064661,4.8937025,65.3323
46,1,2,21.832838,315.1931,5.064661,4.8937025,65.3323
46,1,3,21.832838,315.1931,5.064661,4.8937025,65.3323
46,1,4,21.832838,315.1931,4.8937025,4.8937025,65.99679
46,2,0,20.303795,319.34937,4.8937025,4.8937025,65.99679
46,2,1,20.303795,319.34937,4.8937025,4.8937025,65.99679
46,2,2,20.303795,319.34937,4.8937025,4.8937025,66.509415
46,2,3,20.303795,319.34937,4.8937025,4.8937025,66.509415
46,2,4,20.303795,319.34937,4.8937025,4.8937025,66.509415
47,0,0,18.950737,320.16287,6.235862,6.235862,65.93114
47,0,1,18.950737,320.16287,6.235862,6.235862,65.93114
47,0,2,18.950737,320.16287,6.235862,6.235862,65.93114
47,0,3,18.950737,320.16287,6.235862,6.235862,66.385
47,0,4,18.950737,320.16287,6.235862,6.235862,66.385
47,1,0,19.794683,315.1931,6.235862,6.235862,66.385
47,1,1,19.794683,315.1931,6.235862,4.1074853,66.550835
47,1,2,19.794683,315.1931,6.235862,4.1074853,66.550835
47,1,3,19.794683,315.1931,6.235862,4.1074853,66.550835
47,1,4,19.794683,315.1931,4.1074853,4.1074853,66.81049
47,2,0,20.839775,319.34937,4.1074853,4.1074853,66.81049
47,2,1,20.839775,319.34937,4.1074853,4.1074853,66.81049
47,2,2,20.839775,319.34937,4.1074853,4.1074853,65.66479
47,2,3,20.839775,319.34937,4.1074853,4.1074853,65.66479
47,2,4,20.839775,319.34937,4.1074853,4.1074853,65.66479
48,0,0,19.844685,320.16287,6.24493,6.24493,66.02081
48,0,1,19.844685,320.16287,6.24493,6.24493,66.02081
48,0,2,19.844685,320.16287,6.24493,6.24493,66.02081
48,0,3,19.844685,320.16287,6.24493,6.24493,65.778336
48,0,4,19.844685,320.16287,6.24493,6.24493,65.778336
48,1,0,21.071085,315.1931,6.24493,6.24493,65.778336
48,1,1,21.071085,315.1931,6.24493,4.2530794,64.756424
48,1,2,21.071085,315.1931,6.24493,4.2530794,64.756424
48,1,3,21.071085,315.1931,6.24493,4.2530794,64.756424
48,1,4,21.071085,315.1931,4.2530794,4.2530794,65.3682
48,2,0,18.150032,319.34937,4.2530794,4.2530794,65.3682
48,2,1,18.150032,319.34937,4.2530794,4.2530794,65.3682
48,2,2,18.150032,319.34937,4.2530794,4.2530794,65.309845
48,2,3,18.150032,319.34937,4.2530794,4.2530794,65.309845
48,2,4,18.150032,319.34937,4.2530794,4.2530794,65.309845
49,0,0,21.81347,320.16287,2.9722931,2.9722931,67.396645
49,0,1,21.81347,320.16287,2.9722931,2.9722931,67.396645
49,0,2,21.81347,320.16287,2.9722931,2.9722931,67.396645
49,0,3,21.81347,320.16287,2.9722931,2.9722931,66.28293
49,0,4,21.81347,320.16287,2.9722931,2.9722931,66.28293
49,1,0,20.395683,315.1931,2.9722931,2.9722931,66.28293
49,1,1,20.395683,315.1931,2.9722931,6.7512183,67.513145
49,1,2,20.395683,315.1931,2.9722931,6.7512183,67.513145
49,1,3,20.395683,315.1931,2.9722931,6.7512183,67.513145
49,1,4,20.395683,315.1931,6.7512183,6.7512183,67.58748
49,2,0,20.792175,319.34937,6.7512183,6.7512183,67.58748
49,2,1,20.792175,319.34937,6.7512183,6.7512183,67.58748
49,2,2,20.792175,319.34937,6.7512183,6.7512183,66.237854
49,2,3,20.792175,319.34937,6.7512183,6.7512183,66.237854
49,2,4,20.792175,319.34937,6.7512183,6.7512183,66.237854
50,0,0,20.528198,320.16287,6.13154,6.13154,61.336407
50,0,1,20.528198,320.16287,6.13154,6.13154,61.336407
50,0,2,20.528198,320.16287,6.13154,6.13154,61.336407
50,0,3,20.528198,320.16287,6.13154,6.13154,61.615868
50,0,4,20.528198,320.16287,6.13154,6.13154,61.615868
50,1,0,18.797834,315.1931,6.13154,6.13154,61.615868
50,1,1,18.797834,315.1931,6.13154,5.912685,62.11751
50,1,2,18.797834,315.1931,6.13154,5.912685,62.11751
50,1,3,18.797834,315.1931,6.13154,5.912685,62.11751
50,1,4,18.797834,315.1931,5.912685,5.912685,60.11946
50,2,0,18.650946,319.34937,5.912685,5.912685,60.11946
50,2,1,18.650946,319.34937,5.912685,5.912685,60.11946
50,2,2,18.650946,319.34937,5.912685,5.912685,61.471596
50,2,3,18.650946,319.34937,5.912685,5.912685,61.471596
50,2,4,18.650946,319.34937,5.912685,5.912685,61.471596
51,0,0,20.15183,320.16287,5.9824085,5.9824085,61.074593
51,0,1,20.15183,320.16287,5.9824085,5.9824085,61.074593
51,0,2,20.15183,320.16287,5.9824085,5.9824085,61.074593
51,0,3,20.15183,320.16287,5.9824085,5.9824085,60.640625
51,0,4,20.15183,320.16287,5.9824085,5.9824085,60.640625
51,1,0,21.53443,315.1931,5.9824085,5.9824085,60.640625
51,1,1,21.53443,315.1931,5.9824085,5.7110443,61.435867
51,1,2,21.53443,315.1931,5.9824085,5.7110443,61.435867
51,1,3,21.53443,315.1931,5.9824085,5.7110443,61.435867
51,1,4,21.53443,315.1931,5.7110443,5.7110443,60.924973
51,2,0,18.866848,319.34937,5.7110443,5.7110443,60.924973
51,2,1,18.866848,319.34937,5.7110443,5.7110443,60.924973
51,2,2,18.866848,319.34937,5.7110443,5.7110443,61.70783
51,2,3,18.866848,319.34937,5.7110443,5.7110443,61.70783
51,2,4,18.866848,319.34937,5.7110443,5.7110443,61.70783
52,0,0,20.554367,320.16287,5.197216,5.197216,62.7865
52,0,1,20.554367,320.16287,5.197216,5.197216,62.7865
52,0,2,20.554367,320.16287,5.197216,5.197216,62.7865
52,0,3,20.554367,320.16287,5.197216,5.197216,63.342854
52,0,4,20.554367,320.16287,5.197216,5.197216,63.342854
52,1,0,19.268188,315.1931,5.197216,5.197216,63.342854
52,1,1,19.268188,315.1931,5.197216,4.492003,63.129684
52,1,2,19.268188,315.1931,5.197216,4.492003,63.129684
52,1,3,19.268188,315.1931,5.197216,4.492003,63.129684
52,1,4,19.268188,315.1931,4.492003,4.492003,62.46324
52,2,0,18.887337,319.34937,4.492003,4.492003,62.46324
52,2,1,18.887337,319.34937,4.492003,4.492003,62.46324
52,2,2,18.887337,319.34937,4.492003,4.492003,62.88553
52,2,3,18.887337,319.34937,4.492003,4.492003,62.88553
52,2,4,18.887337,319.34937,4.492003,4.492003,62.88553
53,0,0,19.912064,320.16287,4.4683547,4.4683547,61.362816
53,0,1,19.912064,320.16287,4.4683547,4.4683547,61.362816
53,0,2,19.912064,320.16287,4.4683547,4.4683547,61.362816
53,0,3,19.912064,320.16287,4.4683547,4.4683547,61.2804
53,0,4,19.912064,320.16287,4.4683547,4.4683547,61.2804
53,1,0,19.44315,315.1931,4.4683547,4.4683547,61.2804
53,1,1,19.44315,315.1931,4.4683547,5.2102556,61.28445
53,1,2,19.44315,315.1931,4.4683547,5.2102556,61.28445
53,1,3,19.44315,315.1931,4.4683547,5.2102556,61.28445
53,1,4,19.44315,315.1931,5.2102556,5.2102556,60.643116
53,2,0,18.960018,319.34937,5.2102556,5.2102556,60.643116
53,2,1,18.960018,319.34937,5.2102556,5.2102556,60.643116
53,2,2,18.960018,319.34937,5.2102556,5.2102556,61.85952
53,2,3,18.960018,319.34937,5.2102556,5.2102556,61.85952
53,2,4,18.960018,319.34937,5.2102556,5.2102556,61.85952
54,0,0,19.228422,320.16287,4.8673186,4.8673186,67.28778
54,0,1,19.228422,320.16287,4.8673186,4.8673186,67.28778
54,0,2,19.228422,320.16287,4.8673186,4.8673186,67.28778
54,0,3,19.228422,320.16287,4.8673186,4.8673186,65.28505
54,0,4,19.228422,320.16287,4.8673186,4.8673186,65.28505
54,1,0,20.489374,315.1931,4.8673186,4.8673186,65.28505
54,1,1,20.489374,315.1931,4.8673186,2.7645466,65.67482
54,1,2,20.489374,315.1931,4.8673186,2.7645466,65.67482
54,1,3,20.489374,315.1931,4.8673186,2.7645466,65.67482
54,1,4,20.489374,315.1931,2.7645466,2.7645466,64.60291
54,2,0,20.833311,319.34937,2.7645466,2.7645466,64.60291
54,2,1,20.833311,319.34937,2.7645466,2.7645466,64.60291
54,2,2,20.833311,319.34937,2.7645466,2.7645466,65.412834
54,2,3,20.833311,319.34937,2.7645466,2.7645466,65.412834
54,2,4,20.833311,319.34937,2.7645466,2.7645466,65.412834
55,0,0,18.969143,320.16287,3.4779887,3.4779887,63.23609
55,0,1,18.969143,320.16287,3.4779887,3.4779887,63.23609
55,0,2,18.969143,320.16287,3.4779887,3.4779887,63.23609
55,0,3,18.969143,320.16287,3.4779887,3.4779887,61.70571
55,0,4,18.969143,320.16287,3.4779887,3.4779887,61.70571
55,1,0,17.854053,315.1931,3.4779887,3.4779887,61.70571
55,1,1,17.854053,315.1931,3.4779887,8.414032,62.79784
55,1,2,17.854053,315.1931,3.4779887,8.414032,62.79784
55,1,3,17.854053,315.1931,3.4779887,8.414032,62.79784
55,1,4,17.854053,315.1931,8.414032,8.414032,63.439632
55,2,0,19.352648,319.34937,8.414032,8.414032,63.439632
55,2,1,19.352648,319.34937,8.414032,8.414032,63.439632
55,2,2,19.352648,319.34937,8.414032,8.414032,63.766846
55,2,3,19.352648,319.34937,8.414032,8.414032,63.766846
55,2,4,19.352648,319.34937,8.414032,8.414032,63.766846
56,0,0,20.154408,320.16287,7.567036,7.567036,57.230186
56,0,1,20.154408,320.16287,7.567036,7.567036,57.230186
56,0,2,20.154408,320.16287,7.567036,7.567036,57.230186
56,0,3,20.154408,320.16287,7.567036,7.567036,57.211525
56,0,4,20.154408,320.16287,7.567036,7.567036,57.211525
56,1,0,21.857576,315.1931,7.567036,7.567036,57.211525
56,1,1,21.857576,315.1931,7.567036,5.088387,56.99288
56,1,2,21.857576,315.1931,7.567036,5.088387,56.99288
56,1,3,21.857576,315.1931,7.567036,5.088387,56.99288
56,1,4,21.857576,315.1931,5.088387,5.088387,56.605103
56,2,0,19.855955,319.34937,5.088387,5.088387,56.605103
56,2,1,19.855955,319.34937,5.088387,5.088387,56.605103
56,2,2,19.855955,319.34937,5.088387,5.088387,56.906567
56,2,3,19.855955,319.34937,5.088387,5.088387,56.906567
56,2,4,19.855955,319.34937,5.088387,5.088387,56.906567
57,0,0,20.374168,320.16287,5.156384,5.156384,59.525314
57,0,1,20.374168,320.16287,5.156384,5.156384,59.525314
57,0,2,20.374168,320.16287,5.156384,5.156384,59.525314
57,0,3,20.374168,320.16287,5.156384,5.156384,58.840836
57,0,4,20.374168,320.16287,5.156384,5.156384,58.840836
57,1,0,19.303257,315.1931,5.156384,5.156384,58.840836
57,1,1,19.303257,315.1931,5.156384,8.874697,59.27379
57,1,2,19.303257,315.1931,5.156384,8.874697,59.27379
57,1,3,19.303257,315.1931,5.156384,8.874697,59.27379
57,1,4,19.303257,315.1931,8.874697,8.874697,59.32509
57,2,0,19.743092,319.34937,8.874697,8.874697,59.32509
